logo_img,company_name,vessel_name,origin,destination,dep_time,arr_time,duration,trans,of20,of40
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC REN V HW415A,Incheon,Singapore,2024.04.25 (Thu),2024.05.08 (Wed),13 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MAE.gif,MAERSK,FOLEGANDROS 417S,Incheon,Singapore,2024.04.27 (Sat),2024.05.11 (Sat),14 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_WHL.gif,WanHai,WAN HAI 361 S011,Incheon,Singapore,2024.04.28 (Sun),2024.05.15 (Wed),17 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC ANIELLO HW416A,Incheon,Singapore,2024.04.30 (Tue),2024.05.13 (Mon),13 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MAE.gif,MAERSK,PORTO GERMENO 418S,Incheon,Singapore,2024.05.04 (Sat),2024.05.18 (Sat),14 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MAE.gif,MAERSK,ADAMS 419S,Incheon,Singapore,2024.05.11 (Sat),2024.05.26 (Sun),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC LYSE V HW418A,Incheon,Singapore,2024.05.12 (Sun),2024.05.27 (Mon),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_WHL.gif,WanHai,WAN HAI 319 S219,Incheon,Singapore,2024.05.12 (Sun),2024.05.29 (Wed),17 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MAE.gif,MAERSK,GSL VINIA 420S,Incheon,Singapore,2024.05.17 (Fri),2024.06.02 (Sun),16 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC ANUSHA III HW419A,Incheon,Singapore,2024.05.18 (Sat),2024.06.02 (Sun),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC OLIA HW420A,Incheon,Singapore,2024.05.25 (Sat),2024.06.09 (Sun),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC REN V HW421A,Incheon,Singapore,2024.06.01 (Sat),2024.06.16 (Sun),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC ANIELLO HW422A,Incheon,Singapore,2024.06.08 (Sat),2024.06.23 (Sun),15 days,Direct,,
