logo_img,company_name,vessel_name,origin,destination,dep_time,arr_time,duration,trans,of20,of40
https://www.tradlinx.com/images/carrier/shipping_com_MAE.gif,MAERSK,GSL DOROTHEA 416S,Incheon,Singapore,2024.04.19 (Fri),2024.05.04 (Sat),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MAE.gif,MAERSK,FOLEGANDROS 417S,Incheon,Singapore,2024.04.24 (Wed),2024.05.12 (Sun),18 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC REN V HW415A,Incheon,Singapore,2024.04.25 (Thu),2024.05.09 (Thu),14 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_WHL.gif,WanHai,WAN HAI 361 S011,Incheon,Singapore,2024.04.28 (Sun),2024.05.15 (Wed),17 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC ANIELLO HW416A,Incheon,Singapore,2024.04.29 (Mon),2024.05.14 (Tue),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MAE.gif,MAERSK,PORTO GERMENO 418S,Incheon,Singapore,2024.05.01 (Wed),2024.05.18 (Sat),17 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC LYSE V HW417A,Incheon,Singapore,2024.05.10 (Fri),2024.05.25 (Sat),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MAE.gif,MAERSK,ADAMS 419S,Incheon,Singapore,2024.05.10 (Fri),2024.05.26 (Sun),16 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_WHL.gif,WanHai,WAN HAI 319 S219,Incheon,Singapore,2024.05.12 (Sun),2024.05.29 (Wed),17 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MAE.gif,MAERSK,GSL VINIA 420S,Incheon,Singapore,2024.05.14 (Tue),2024.06.01 (Sat),18 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC ANUSHA III HW418A,Incheon,Singapore,2024.05.15 (Wed),2024.05.30 (Thu),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC OLIA HW419A,Incheon,Singapore,2024.05.20 (Mon),2024.06.04 (Tue),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC BREMERHAVEN V HW420A,Incheon,Singapore,2024.05.27 (Mon),2024.06.11 (Tue),15 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_MSC.gif,MSC,MSC REN V HW421A,Incheon,Singapore,2024.06.02 (Sun),2024.06.16 (Sun),14 days,Direct,,
